1481, -0.67, 0.66, 0.31, 0.30, 1.22, 0.67, -24.61, 23.41, 27.31, 1.0000, 0.0078, 0.0011, 0.0001, 359.75, 359.11, 359.99, 313.57
1494, -0.68, 0.65, 0.30, -0.06, 1.52, 0.79, -23.86, 20.56, 28.06, 1.0000, 0.0081, 0.0015, 0.0001, 359.65, 359.07, 359.98, 310.75
1507, -0.67, 0.66, 0.29, -0.55, 1.83, 0.98, -24.01, 20.71, 27.91, 1.0000, 0.0084, 0.0020, 0.0002, 359.54, 359.04, 359.98, 310.78
1519, -0.67, 0.65, 0.29, -0.91, 2.07, 1.04, -23.71, 21.01, 27.91, 1.0000, 0.0086, 0.0025, 0.0003, 359.43, 359.01, 359.97, 311.54
1532, -0.67, 0.65, 0.30, -0.85, 2.07, 0.98, -24.01, 20.71, 28.21, 1.0000, 0.0089, 0.0030, 0.0004, 359.31, 358.99, 359.96, 310.78
1545, -0.68, 0.65, 0.29, -0.91, 2.26, 0.98, -25.66, 21.61, 27.76, 1.0000, 0.0091, 0.0035, 0.0005, 359.19, 358.96, 359.95, 310.10
1558, -0.67, 0.65, 0.30, -0.85, 2.13, 1.04, -23.71, 19.95, 27.46, 0.9999, 0.0093, 0.0041, 0.0006, 359.07, 358.93, 359.94, 310.09
1571, -0.68, 0.65, 0.30, -0.67, 2.13, 1.16, -25.51, 19.65, 26.41, 0.9999, 0.0096, 0.0046, 0.0007, 358.95, 358.91, 359.92, 307.62
1621, -0.67, 0.65, 0.33, -0.61, 2.32, 1.16, -23.71, 21.46, 27.16, 0.9999, 0.0098, 0.0051, 0.0008, 358.83, 358.88, 359.91, 312.15
1634, -0.67, 0.65, 0.31, -0.55, 2.26, 1.22, -24.31, 21.01, 26.11, 0.9999, 0.0101, 0.0056, 0.0009, 358.71, 358.85, 359.90, 310.83
1647, -0.66, 0.65, 0.31, -0.43, 2.26, 1.40, -25.66, 22.36, 27.76, 0.9999, 0.0103, 0.0061, 0.0010, 358.59, 358.82, 359.89, 311.07
1661, -0.67, 0.65, 0.31, -0.30, 2.20, 1.46, -25.21, 21.61, 27.01, 0.9999, 0.0106, 0.0067, 0.0012, 358.47, 358.79, 359.87, 310.60
1674, -0.67, 0.66, 0.30, -0.24, 2.26, 1.40, -24.61, 20.56, 27.01, 0.9999, 0.0109, 0.0072, 0.0013, 358.35, 358.75, 359.86, 309.87
1687, -0.66, 0.66, 0.30, -0.06, 2.13, 1.40, -24.76, 21.01, 27.16, 0.9999, 0.0112, 0.0077, 0.0014, 358.23, 358.72, 359.85, 310.31
1701, -0.67, 0.66, 0.31, 0.18, 2.20, 1.46, -24.31, 21.76, 26.11, 0.9999, 0.0115, 0.0082, 0.0016, 358.12, 358.68, 359.83, 311.83
1736, -0.66, 0.66, 0.32, 0.55, 2.20, 1.40, -24.76, 21.76, 26.11, 0.9999, 0.0119, 0.0087, 0.0017, 358.00, 358.64, 359.82, 311.31
1749, -0.67, 0.65, 0.32, 0.79, 2.13, 1.40, -24.61, 20.86, 26.26, 0.9999, 0.0122, 0.0092, 0.0018, 357.88, 358.60, 359.80, 310.28
1763, -0.67, 0.65, 0.33, 0.98, 2.01, 1.46, -26.11, 22.06, 26.41, 0.9999, 0.0126, 0.0097, 0.0020, 357.77, 358.56, 359.79, 310.19
1776, -0.67, 0.65, 0.35, 1.22, 2.01, 1.46, -25.06, 19.95, 26.11, 0.9999, 0.0130, 0.0102, 0.0021, 357.66, 358.51, 359.78, 308.53
1789, -0.67, 0.65, 0.32, 1.34, 2.01, 1.59, -25.51, 21.46, 26.41, 0.9998, 0.0135, 0.0107, 0.0022, 357.55, 358.46, 359.76, 310.07
1803, -0.66, 0.65, 0.32, 1.71, 2.01, 1.52, -26.11, 20.26, 25.81, 0.9998, 0.0139, 0.0112, 0.0024, 357.43, 358.41, 359.75, 307.81
1816, -0.66, 0.66, 0.35, 1.83, 2.01, 1.77, -25.51, 21.01, 25.36, 0.9998, 0.0144, 0.0117, 0.0025, 357.32, 358.36, 359.73, 309.47
1851, -0.66, 0.65, 0.33, 2.13, 2.01, 1.77, -25.51, 21.01, 25.81, 0.9998, 0.0149, 0.0121, 0.0027, 357.21, 358.30, 359.71, 309.47
1865, -0.67, 0.66, 0.33, 2.38, 1.77, 1.77, -25.96, 22.36, 27.31, 0.9998, 0.0154, 0.0126, 0.0028, 357.10, 358.24, 359.70, 310.74
1878, -0.65, 0.65, 0.36, 2.68, 2.01, 1.83, -25.06, 21.01, 26.11, 0.9998, 0.0159, 0.0131, 0.0030, 356.99, 358.18, 359.68, 309.97
1891, -0.65, 0.65, 0.35, 3.05, 1.89, 2.07, -25.96, 20.86, 25.66, 0.9998, 0.0165, 0.0136, 0.0032, 356.88, 358.12, 359.66, 308.78
1905, -0.66, 0.66, 0.35, 3.35, 2.01, 2.13, -27.01, 21.61, 26.71, 0.9997, 0.0171, 0.0141, 0.0034, 356.76, 358.05, 359.64, 308.66
1918, -0.66, 0.64, 0.35, 3.48, 2.07, 2.32, -25.66, 21.91, 24.61, 0.9997, 0.0177, 0.0146, 0.0036, 356.65, 357.98, 359.62, 310.49
1931, -0.66, 0.65, 0.34, 3.72, 2.20, 2.44, -26.11, 21.46, 26.41, 0.9997, 0.0183, 0.0151, 0.0038, 356.53, 357.91, 359.60, 309.41
1967, -0.68, 0.65, 0.34, 4.57, 2.44, 3.11, -26.11, 19.65, 26.11, 0.9996, 0.0203, 0.0166, 0.0045, 356.17, 357.68, 359.52, 306.98
1980, -0.67, 0.65, 0.34, 4.94, 2.68, 3.35, -25.96, 21.16, 25.21, 0.9996, 0.0211, 0.0172, 0.0048, 356.04, 357.59, 359.49, 309.18
1993, -0.90, 15.88, 14.36, -343.35, 681.16, 593.17, -25.81, 20.26, 25.36, 0.9996, 0.0218, 0.0177, 0.0051, 355.91, 357.51, 359.46, 308.13
2007, -0.67, 0.65, 0.33, 6.46, 3.23, 4.02, -25.96, 20.56, 25.66, 0.9995, 0.0235, 0.0189, 0.0057, 355.64, 357.32, 359.39, 308.38
2020, -0.67, 0.65, 0.33, 6.89, 3.35, 4.02, -27.31, 21.46, 25.36, 0.9995, 0.0244, 0.0195, 0.0061, 355.50, 357.22, 359.36, 308.16
2097, -0.64, 0.71, 0.28, 10.79, -2.50, 1.65, -26.71, 20.56, 26.26, 0.9973, 0.0604, 0.0367, 0.0180, 351.35, 353.14, 358.20, 307.58
2110, -0.64, 0.71, 0.27, 12.32, -3.66, 1.22, -26.71, 20.11, 25.96, 0.9973, 0.0618, 0.0367, 0.0180, 351.34, 352.98, 358.19, 306.97
