1482, -0.47, 0.57, 0.48, 3.35, -2.20, -3.23, -7.20, 20.11, 33.31, 1.0000, 0.0079, 0.0008, -0.0002, 359.81, 359.09, 0.02, 340.29
1495, -0.59, 0.73, 0.35, 5.30, -1.83, -12.99, -6.60, 18.30, 30.46, 1.0000, 0.0087, 0.0009, -0.0012, 359.79, 359.01, 0.14, 340.17
1508, -0.62, 0.73, 0.35, 6.34, 0.37, -3.84, -7.05, 17.10, 30.91, 1.0000, 0.0096, 0.0012, -0.0019, 359.72, 358.90, 0.22, 337.59
1521, -0.72, 0.74, 0.56, 4.21, -0.55, -0.30, -5.40, 18.75, 29.71, 0.9999, 0.0104, 0.0015, -0.0019, 359.65, 358.81, 0.22, 343.93
1534, -0.59, 0.69, 0.31, -7.07, -9.57, -2.93, -7.05, 17.10, 30.91, 0.9999, 0.0098, 0.0007, -0.0023, 359.84, 358.87, 0.26, 337.59
1546, -0.60, 0.70, 0.34, 0.91, 0.00, -6.34, -6.90, 17.55, 29.11, 0.9999, 0.0101, 0.0009, -0.0027, 359.80, 358.84, 0.31, 338.54
1559, -0.66, 0.63, 0.63, 4.02, 5.79, -10.55, -6.30, 18.15, 30.61, 0.9999, 0.0107, 0.0015, -0.0035, 359.67, 358.77, 0.41, 340.86
1572, -0.49, 1.22, 2.79, 7.01, 22.68, -35.73, -5.85, 17.25, 29.41, 0.9999, 0.0116, 0.0036, -0.0058, 359.19, 358.67, 0.67, 341.27
1640, -0.60, 0.76, 0.16, 1.10, 0.43, -24.45, -7.20, 16.95, 30.16, 0.9999, 0.0125, 0.0049, -0.0087, 358.90, 358.57, 1.00, 336.99
1653, -0.53, 0.66, 0.51, -0.98, 3.66, -1.16, -6.00, 17.40, 30.61, 0.9999, 0.0127, 0.0054, -0.0090, 358.78, 358.54, 1.04, 340.97
1666, -0.63, 0.69, 0.43, -0.49, 0.98, 0.00, -5.25, 15.30, 29.56, 0.9999, 0.0129, 0.0058, -0.0090, 358.70, 358.51, 1.04, 341.06
1679, -0.56, 0.75, 0.39, -0.61, 0.98, 0.06, -6.30, 18.15, 29.26, 0.9999, 0.0132, 0.0062, -0.0090, 358.61, 358.48, 1.04, 340.86
1692, -0.59, 0.72, 0.29, -0.49, 1.52, 0.06, -8.40, 18.75, 30.46, 0.9998, 0.0135, 0.0066, -0.0090, 358.52, 358.45, 1.04, 335.87
1705, -0.59, 0.70, 0.35, -0.67, 1.46, 0.24, -6.15, 16.95, 29.11, 0.9998, 0.0138, 0.0070, -0.0090, 358.42, 358.41, 1.04, 340.06
1718, -0.60, 0.68, 0.38, -1.16, 1.28, 0.37, -6.00, 17.10, 30.01, 0.9998, 0.0140, 0.0074, -0.0089, 358.33, 358.39, 1.04, 340.67
1754, -0.62, 0.68, 0.37, -1.46, 1.40, 0.43, -6.75, 19.20, 29.56, 0.9998, 0.0142, 0.0078, -0.0089, 358.24, 358.36, 1.03, 340.63
1767, -0.62, 0.68, 0.37, -1.22, 1.28, 0.37, -6.90, 18.75, 31.21, 0.9998, 0.0144, 0.0082, -0.0089, 358.14, 358.34, 1.03, 339.80
1780, -0.60, 0.69, 0.38, -0.85, 1.16, 0.30, -5.40, 17.25, 31.21, 0.9998, 0.0147, 0.0086, -0.0088, 358.05, 358.31, 1.03, 342.62
1794, -0.61, 0.70, 0.36, -0.43, 1.28, 0.24, -6.00, 17.85, 30.91, 0.9998, 0.0150, 0.0090, -0.0088, 357.96, 358.28, 1.02, 341.42
1807, -0.62, 0.69, 0.35, -0.24, 1.16, 0.18, -6.60, 17.25, 30.16, 0.9998, 0.0153, 0.0094, -0.0088, 357.87, 358.24, 1.02, 339.06
1820, -0.61, 0.69, 0.36, -0.37, 0.98, 0.30, -6.60, 17.55, 28.66, 0.9998, 0.0156, 0.0098, -0.0087, 357.78, 358.21, 1.02, 339.39
1833, -0.60, 0.69, 0.36, -0.49, 0.98, 0.37, -7.80, 18.45, 29.56, 0.9998, 0.0159, 0.0102, -0.0087, 357.70, 358.17, 1.02, 337.08
1869, -0.60, 0.69, 0.38, -0.79, 1.04, 0.37, -4.80, 17.55, 32.26, 0.9998, 0.0161, 0.0106, -0.0087, 357.61, 358.14, 1.01, 344.70
1882, -0.60, 0.69, 0.35, -0.98, 1.34, 0.37, -7.80, 18.90, 29.26, 0.9998, 0.0164, 0.0110, -0.0086, 357.52, 358.11, 1.01, 337.57
1895, -0.60, 0.70, 0.35, -0.91, 1.28, 0.37, -6.90, 18.00, 29.71, 0.9998, 0.0166, 0.0114, -0.0086, 357.43, 358.09, 1.01, 339.03
1908, -0.62, 0.70, 0.35, -0.85, 1.16, 0.43, -5.85, 19.05, 27.76, 0.9998, 0.0169, 0.0117, -0.0085, 357.34, 358.06, 1.00, 342.93
1921, -0.62, 0.69, 0.35, -0.55, 1.04, 0.24, -7.65, 19.05, 27.76, 0.9997, 0.0171, 0.0121, -0.0085, 357.25, 358.03, 1.00, 338.12
1934, 0.10, 15.89, -0.07, 1349.88, -73.41, 85.73, -6.75, 18.15, 29.56, 0.9997, 0.0174, -0.0003, 0.0177, 359.99, 358.00, 357.97, 339.60
1948, -0.60, 0.69, 0.35, -0.18, 0.85, 0.30, -7.95, 18.00, 30.16, 0.9997, 0.0180, 0.0133, -0.0084, 356.99, 357.92, 0.99, 336.17
1983, -0.67, -14.62, 7.11, 1326.83, -210.12, 1982.38, -6.15, 18.00, 30.46, 0.9997, 0.0188, 0.0144, -0.0083, 356.74, 357.83, 0.99, 341.14
1997, -0.60, 0.69, 0.36, -0.73, 1.16, 0.30, -6.75, 18.90, 30.91, 0.9997, 0.0194, 0.0152, -0.0082, 356.55, 357.77, 0.98, 340.35
2010, -0.60, 0.69, 0.36, -0.55, 1.10, 0.30, -6.90, 18.00, 30.16, 0.9997, 0.0196, 0.0156, -0.0082, 356.47, 357.74, 0.98, 339.03
2023, -0.60, 0.75, -2.31, 20.18, 295.43, 16.28, -6.90, 18.30, 29.11, 0.9996, 0.0199, 0.0159, -0.0082, 356.38, 357.70, 0.97, 339.34
2037, -0.61, 0.70, 0.37, -0.37, 0.85, 0.30, -7.05, 17.85, 29.56, 0.9996, 0.0205, 0.0167, -0.0081, 356.22, 357.63, 0.97, 338.45
2050, -0.62, 0.70, 0.37, -0.49, 1.16, 0.30, -8.40, 17.55, 30.46, 0.9996, 0.0208, 0.0171, -0.0081, 356.13, 357.60, 0.97, 334.42
2063, -0.60, 0.70, 0.28, -107.13, -561.89, 1458.72, -6.15, 18.00, 30.16, 0.9996, 0.0211, 0.0175, -0.0081, 356.04, 357.57, 0.97, 341.14
