1487, -0.60, 0.72, 0.33, -3.96, 2.80, 0.79, -14.10, 51.91, 37.36, 1.0000, 0.0074, 0.0012, 0.0001, 359.73, 359.15, 359.99, 344.80
1500, -0.62, 0.69, 0.34, -4.09, 2.87, 0.79, -13.50, 51.01, 38.26, 1.0000, 0.0074, 0.0017, 0.0002, 359.60, 359.15, 359.98, 345.17
1512, -0.62, 0.70, 0.35, -3.84, 2.93, 0.73, -13.20, 50.26, 38.56, 1.0000, 0.0074, 0.0023, 0.0002, 359.47, 359.15, 359.98, 345.28
1525, -0.61, 0.69, 0.34, -3.48, 2.80, 0.67, -14.85, 50.41, 39.46, 1.0000, 0.0074, 0.0029, 0.0003, 359.34, 359.15, 359.97, 343.58
1538, -0.61, 0.70, 0.36, -2.99, 2.50, 0.67, -14.10, 51.91, 38.11, 1.0000, 0.0075, 0.0034, 0.0004, 359.22, 359.14, 359.96, 344.80
1551, -0.62, 0.71, 0.34, -2.62, 2.26, 0.67, -13.80, 50.41, 38.11, 1.0000, 0.0076, 0.0039, 0.0004, 359.11, 359.13, 359.96, 344.69
1564, -0.61, 0.71, 0.34, -2.44, 2.20, 0.73, -12.60, 51.91, 37.81, 1.0000, 0.0077, 0.0044, 0.0005, 358.99, 359.12, 359.95, 346.35
1578, -0.60, 0.71, 0.34, -2.50, 2.44, 0.79, -14.10, 51.16, 38.41, 1.0000, 0.0078, 0.0049, 0.0006, 358.88, 359.11, 359.94, 344.59
1632, -0.58, 0.71, 0.34, -2.99, 2.62, 0.79, -13.05, 50.86, 38.41, 1.0000, 0.0079, 0.0054, 0.0006, 358.76, 359.10, 359.93, 345.61
1645, -0.60, 0.71, 0.33, -3.29, 2.62, 0.98, -14.70, 51.01, 38.26, 1.0000, 0.0079, 0.0059, 0.0007, 358.64, 359.09, 359.92, 343.92
1658, -0.60, 0.71, 0.34, -3.35, 2.62, 0.79, -13.35, 51.91, 36.01, 0.9999, 0.0080, 0.0064, 0.0008, 358.52, 359.08, 359.91, 345.57
1672, -0.62, 0.70, 0.35, -3.35, 2.68, 0.79, -14.25, 51.76, 37.21, 0.9999, 0.0080, 0.0070, 0.0009, 358.40, 359.08, 359.90, 344.60
1685, -0.61, 0.69, 0.34, -2.99, 2.44, 0.67, -13.95, 52.06, 38.26, 0.9999, 0.0081, 0.0075, 0.0010, 358.28, 359.07, 359.90, 345.00
1698, -0.61, 0.69, 0.35, -2.80, 2.32, 0.43, -15.30, 51.76, 37.21, 0.9999, 0.0082, 0.0080, 0.0010, 358.17, 359.07, 359.89, 343.53
1711, -0.60, 0.69, 0.35, -2.20, 2.07, 0.49, -14.85, 53.41, 36.31, 0.9999, 0.0083, 0.0085, 0.0011, 358.06, 359.05, 359.89, 344.46
1747, -0.59, 0.70, 0.36, -2.20, 1.77, 0.55, -14.25, 49.96, 37.96, 0.9999, 0.0084, 0.0089, 0.0011, 357.95, 359.04, 359.88, 344.08
1760, -0.60, 0.70, 0.37, -2.01, 1.77, 0.67, -12.45, 51.76, 36.91, 0.9999, 0.0086, 0.0094, 0.0012, 357.85, 359.02, 359.87, 346.47
1773, -0.60, 0.71, 0.33, -2.13, 1.95, 0.67, -13.95, 52.51, 37.96, 0.9999, 0.0087, 0.0098, 0.0012, 357.75, 359.00, 359.87, 345.12
1787, -0.61, 0.71, 0.37, -2.26, 2.07, 0.79, -12.60, 51.16, 36.76, 0.9999, 0.0089, 0.0103, 0.0013, 357.64, 358.99, 359.86, 346.16
1800, -0.60, 0.71, 0.36, -2.32, 2.26, 0.73, -13.35, 50.41, 38.86, 0.9999, 0.0090, 0.0108, 0.0014, 357.53, 358.97, 359.85, 345.16
1813, -0.60, 0.71, 0.36, -2.20, 2.26, 0.79, -15.15, 50.86, 38.11, 0.9999, 0.0091, 0.0113, 0.0015, 357.42, 358.96, 359.84, 343.41
1826, -0.60, 0.70, 0.38, -2.01, 2.01, 0.73, -14.25, 51.76, 37.51, 0.9999, 0.0093, 0.0117, 0.0016, 357.31, 358.94, 359.83, 344.60
1862, -0.61, 0.68, 0.37, -1.65, 1.95, 0.55, -14.25, 49.96, 38.26, 0.9999, 0.0094, 0.0122, 0.0016, 357.20, 358.92, 359.83, 344.08
1875, -0.61, 0.69, 0.37, -1.40, 1.52, 0.67, -14.40, 51.16, 37.81, 0.9999, 0.0096, 0.0126, 0.0017, 357.11, 358.90, 359.82, 344.28
1888, -0.60, 0.70, 0.35, -1.10, 1.52, 0.49, -12.45, 52.06, 37.21, 0.9999, 0.0098, 0.0130, 0.0017, 357.01, 358.87, 359.82, 346.55
1902, -0.59, 0.70, 0.37, -1.10, 1.34, 0.37, -14.25, 52.51, 37.21, 0.9999, 0.0101, 0.0134, 0.0018, 356.91, 358.85, 359.81, 344.81
1915, -0.60, 0.71, 0.34, -0.91, 1.28, 0.37, -15.60, 51.16, 37.06, 0.9998, 0.0103, 0.0138, 0.0018, 356.82, 358.82, 359.81, 343.04
1928, -0.60, 0.72, 0.35, -0.98, 1.28, 0.18, -15.00, 51.31, 36.91, 0.9998, 0.0106, 0.0143, 0.0018, 356.73, 358.79, 359.81, 343.70
1941, -0.61, 0.71, 0.36, -1.10, 1.28, 0.30, -14.25, 52.06, 37.96, 0.9998, 0.0108, 0.0147, 0.0019, 356.64, 358.76, 359.80, 344.69
1977, -0.60, 0.69, 0.37, -0.30, 1.16, 0.55, -12.15, 50.71, 38.26, 0.9998, 0.0119, 0.0163, 0.0021, 356.27, 358.64, 359.78, 346.52
1990, -0.61, 0.70, 0.37, -0.24, 0.98, 0.37, -13.80, 51.61, 36.76, 0.9998, 0.0122, 0.0166, 0.0021, 356.18, 358.61, 359.78, 345.03
2067, -0.61, 0.70, 0.34, -1.04, 1.28, 0.49, -14.25, 51.76, 37.96, 0.9993, 0.0234, 0.0288, 0.0032, 353.39, 357.33, 359.71, 344.60
2079, -0.60, 0.71, 0.33, -1.04, 1.34, 0.55, -14.40, 52.66, 38.11, 0.9993, 0.0236, 0.0292, 0.0033, 353.30, 357.30, 359.70, 344.70
2092, -0.61, 0.70, 0.32, -1.22, 1.59, 0.55, -13.80, 50.86, 37.06, 0.9993, 0.0239, 0.0296, 0.0033, 353.20, 357.27, 359.70, 344.82
2105, -0.60, 0.70, 0.34, -1.22, 1.65, 0.67, -14.40, 50.41, 36.76, 0.9993, 0.0241, 0.0300, 0.0034, 353.10, 357.25, 359.69, 344.05
2118, -0.60, 0.70, 0.36, -1.34, 1.40, 0.49, -14.25, 51.01, 37.21, 0.9992, 0.0243, 0.0304, 0.0034, 353.01, 357.22, 359.69, 344.39
2151, -0.61, 0.70, 0.32, -1.34, 1.52, 0.49, -15.15, 52.21, 38.41, 0.9992, 0.0245, 0.0308, 0.0035, 352.91, 357.20, 359.68, 343.82
2163, -0.60, 0.71, 0.33, -1.46, 1.52, 0.55, -15.30, 50.26, 37.51, 0.9992, 0.0247, 0.0313, 0.0036, 352.82, 357.18, 359.68, 343.07
2176, -0.61, 0.72, 0.34, -1.52, 1.52, 0.43, -14.40, 51.91, 36.01, 0.9992, 0.0249, 0.0317, 0.0036, 352.72, 357.16, 359.67, 344.49
2189, -0.60, 0.71, 0.34, -1.65, 1.77, 0.43, -14.25, 52.06, 37.21, 0.9992, 0.0251, 0.0321, 0.0037, 352.62, 357.13, 359.67, 344.69
2202, -0.61, 0.70, 0.34, -1.59, 1.71, 0.49, -15.15, 50.86, 37.06, 0.9991, 0.0253, 0.0325, 0.0037, 352.52, 357.11, 359.67, 343.41
2215, -0.61, 0.70, 0.35, -1.59, 1.77, 0.55, -15.00, 51.31, 37.96, 0.9991, 0.0255, 0.0330, 0.0038, 352.42, 357.09, 359.66, 343.70
2228, -0.61, 0.69, 0.34, -1.71, 1.77, 0.55, -15.75, 51.76, 37.96, 0.9991, 0.0256, 0.0334, 0.0039, 352.32, 357.07, 359.66, 343.07
2263, -0.60, 0.70, 0.35, -1.83, 1.83, 0.55, -13.35, 50.86, 37.36, 0.9991, 0.0258, 0.0339, 0.0039, 352.22, 357.05, 359.65, 345.29
2275, -0.61, 0.71, 0.35, -1.83, 1.83, 0.67, -13.95, 51.31, 38.26, 0.9991, 0.0259, 0.0343, 0.0040, 352.12, 357.04, 359.64, 344.79
2288, -0.62, 0.71, 0.34, -1.83, 1.83, 0.55, -15.60, 51.16, 37.81, 0.9990, 0.0261, 0.0347, 0.0041, 352.01, 357.02, 359.64, 343.04
2301, -0.62, 0.72, 0.35, -1.71, 1.77, 0.67, -14.10, 51.16, 38.11, 0.9990, 0.0263, 0.0352, 0.0041, 351.91, 357.00, 359.63, 344.59
2314, -0.61, 0.72, 0.33, -1.83, 1.71, 0.67, -13.50, 51.01, 37.96, 0.9990, 0.0265, 0.0356, 0.0042, 351.81, 356.98, 359.63, 345.17
2327, -0.59, 0.70, 0.33, -1.83, 1.83, 0.55, -14.70, 52.51, 36.91, 0.9990, 0.0266, 0.0361, 0.0043, 351.71, 356.96, 359.62, 344.36
2340, -0.60, 0.69, 0.32, -1.89, 1.95, 0.55, -14.10, 51.16, 36.01, 0.9990, 0.0268, 0.0365, 0.0043, 351.61, 356.94, 359.61, 344.59
2375, -0.60, 0.70, 0.35, -1.89, 1.83, 0.49, -13.20, 51.01, 37.96, 0.9989, 0.0269, 0.0370, 0.0044, 351.50, 356.93, 359.61, 345.49
2388, -0.61, 0.71, 0.36, -1.89, 1.77, 0.49, -12.90, 52.06, 37.51, 0.9989, 0.0271, 0.0374, 0.0045, 351.40, 356.91, 359.60, 346.08
2401, -0.62, 0.71, 0.36, -2.01, 1.65, 0.67, -15.00, 52.81, 38.26, 0.9989, 0.0272, 0.0378, 0.0045, 351.30, 356.89, 359.60, 344.14
2413, -0.61, 0.71, 0.34, -2.07, 1.71, 0.67, -13.80, 52.21, 37.36, 0.9989, 0.0274, 0.0383, 0.0046, 351.20, 356.88, 359.59, 345.19
2426, -0.60, 0.71, 0.35, -1.83, 1.77, 0.67, -15.15, 51.16, 37.06, 0.9989, 0.0275, 0.0387, 0.0047, 351.10, 356.86, 359.58, 343.50
2439, -0.60, 0.70, 0.35, -1.71, 2.13, 0.67, -13.80, 51.91, 38.11, 0.9988, 0.0277, 0.0392, 0.0048, 350.99, 356.84, 359.58, 345.11
2452, -0.60, 0.70, 0.35, -1.59, 2.01, 0.67, -16.65, 51.61, 38.86, 0.9988, 0.0279, 0.0396, 0.0049, 350.89, 356.82, 359.57, 342.12
2488, -0.60, 0.70, 0.35, -1.71, 1.95, 0.55, -12.45, 51.76, 38.56, 0.9988, 0.0281, 0.0401, 0.0049, 350.78, 356.80, 359.56, 346.47
2501, -0.60, 0.70, 0.35, -1.83, 1.59, 0.55, -14.25, 51.76, 38.26, 0.9988, 0.0282, 0.0405, 0.0050, 350.69, 356.78, 359.56, 344.60
2514, -0.61, 0.71, 0.34, -1.89, 1.77, 0.67, -15.75, 49.96, 36.91, 0.9987, 0.0284, 0.0409, 0.0051, 350.59, 356.76, 359.55, 342.50
2527, -0.60, 0.71, 0.36, -1.77, 1.77, 0.55, -13.20, 50.71, 36.91, 0.9987, 0.0286, 0.0414, 0.0051, 350.49, 356.74, 359.55, 345.41
2541, -0.61, 0.73, 0.34, -1.77, 1.83, 0.49, -13.95, 52.06, 36.46, 0.9987, 0.0287, 0.0418, 0.0052, 350.39, 356.72, 359.54, 345.00
2554, -0.60, 0.70, 0.36, -1.52, 1.83, 0.49, -14.10, 51.61, 37.81, 0.9987, 0.0289, 0.0422, 0.0053, 350.29, 356.70, 359.54, 344.72
2567, -0.59, 0.70, 0.35, -1.59, 1.77, 0.49, -15.60, 51.91, 37.06, 0.9987, 0.0291, 0.0427, 0.0053, 350.19, 356.68, 359.53, 343.27
2600, -0.60, 0.69, 0.35, -1.52, 1.65, 0.43, -12.60, 51.61, 38.86, 0.9986, 0.0293, 0.0431, 0.0054, 350.09, 356.66, 359.53, 346.28
2613, -0.60, 0.70, 0.36, -1.46, 1.71, 0.55, -13.80, 50.86, 36.76, 0.9986, 0.0295, 0.0435, 0.0055, 349.99, 356.64, 359.52, 344.82
2626, -0.62, 0.71, 0.34, -1.34, 1.52, 0.49, -14.25, 51.31, 36.91, 0.9986, 0.0297, 0.0439, 0.0055, 349.90, 356.62, 359.52, 344.48
2639, -0.60, 0.71, 0.34, -1.34, 1.40, 0.37, -15.00, 52.06, 37.51, 0.9986, 0.0299, 0.0443, 0.0056, 349.80, 356.59, 359.51, 343.92
2653, -0.61, 0.70, 0.35, -1.34, 1.40, 0.49, -14.40, 50.86, 36.01, 0.9985, 0.0301, 0.0447, 0.0056, 349.71, 356.57, 359.51, 344.19
