1488, -0.84, 0.19, 0.52, -0.43, 0.49, -0.18, 12.15, -14.40, 31.81, 1.0000, 0.0076, 0.0011, 0.0000, 359.76, 359.13, 0.00, 139.84
1501, -0.85, 0.19, 0.53, -0.37, 0.61, -0.18, 14.25, -14.40, 32.56, 1.0000, 0.0077, 0.0015, -0.0000, 359.65, 359.12, 0.00, 135.30
1514, -0.84, 0.20, 0.52, -0.24, 0.61, -0.30, 12.90, -14.10, 32.56, 1.0000, 0.0077, 0.0020, -0.0000, 359.55, 359.11, 0.01, 137.54
1527, -0.83, 0.18, 0.53, 0.00, 0.67, -0.43, 15.15, -14.25, 33.01, 1.0000, 0.0078, 0.0024, -0.0001, 359.44, 359.10, 0.01, 133.25
1540, -0.83, 0.19, 0.52, 0.37, 0.73, -0.49, 13.95, -13.80, 31.51, 1.0000, 0.0079, 0.0029, -0.0001, 359.34, 359.09, 0.01, 134.69
1553, -0.84, 0.19, 0.52, 0.67, 0.67, -0.43, 13.05, -12.90, 32.71, 1.0000, 0.0081, 0.0033, -0.0001, 359.23, 359.08, 0.02, 134.67
1566, -0.83, 0.19, 0.51, 0.85, 0.67, -0.49, 14.10, -13.50, 32.41, 1.0000, 0.0082, 0.0038, -0.0002, 359.13, 359.06, 0.02, 133.75
1579, -0.83, 0.19, 0.52, 0.91, 0.49, -0.67, 13.65, -14.85, 32.26, 1.0000, 0.0084, 0.0042, -0.0002, 359.03, 359.04, 0.03, 137.41
1644, -0.84, 0.19, 0.53, 1.16, 0.67, -0.61, 14.25, -14.10, 33.31, 1.0000, 0.0086, 0.0047, -0.0003, 358.93, 359.02, 0.04, 134.70
1657, -0.82, 0.19, 0.55, 1.16, 0.73, -0.49, 13.05, -14.25, 32.71, 0.9999, 0.0088, 0.0051, -0.0003, 358.82, 358.99, 0.04, 137.52
1670, -0.84, 0.19, 0.56, 1.22, 0.49, -0.55, 13.20, -12.30, 31.51, 0.9999, 0.0090, 0.0056, -0.0004, 358.72, 358.97, 0.05, 132.98
1684, -0.80, 0.19, 0.58, 1.59, 0.67, -0.73, 13.35, -14.70, 32.41, 0.9999, 0.0092, 0.0060, -0.0004, 358.62, 358.95, 0.06, 137.76
1697, -0.82, 0.20, 0.56, 2.13, 0.79, -0.79, 13.05, -12.90, 31.66, 0.9999, 0.0095, 0.0065, -0.0005, 358.51, 358.92, 0.06, 134.67
1710, -0.83, 0.19, 0.52, 2.68, 0.67, -0.85, 12.45, -14.40, 32.56, 0.9999, 0.0098, 0.0069, -0.0006, 358.41, 358.88, 0.07, 139.15
