1485, -0.89, 0.24, 0.38, -1.34, -0.79, -1.40, -3.90, -21.46, 38.56, 1.0000, 0.0076, 0.0010, -0.0001, 359.78, 359.13, 0.01, 190.30
1497, -0.90, 0.23, 0.38, -1.04, -0.79, -1.34, -3.15, -21.16, 38.56, 1.0000, 0.0076, 0.0013, -0.0002, 359.70, 359.13, 0.03, 188.47
1510, -0.88, 0.23, 0.39, -1.22, -0.73, -1.46, -2.25, -21.01, 38.41, 1.0000, 0.0076, 0.0017, -0.0003, 359.61, 359.13, 0.04, 186.12
1523, -0.88, 0.22, 0.40, -1.22, -0.79, -1.46, -2.55, -20.26, 37.36, 1.0000, 0.0076, 0.0020, -0.0005, 359.53, 359.13, 0.05, 187.18
1536, -0.88, 0.23, 0.38, -1.10, -0.85, -1.40, -2.55, -20.56, 38.86, 1.0000, 0.0076, 0.0024, -0.0006, 359.45, 359.13, 0.07, 187.07
1548, -0.88, 0.22, 0.38, -1.16, -0.91, -1.46, -2.40, -21.16, 39.31, 1.0000, 0.0076, 0.0028, -0.0007, 359.37, 359.13, 0.08, 186.47
1561, -0.88, 0.22, 0.39, -1.04, -0.79, -1.34, -3.00, -21.31, 37.36, 1.0000, 0.0076, 0.0031, -0.0008, 359.29, 359.13, 0.10, 188.02
1574, -0.88, 0.23, 0.40, -0.91, -1.04, -1.52, -2.40, -22.21, 39.31, 1.0000, 0.0076, 0.0035, -0.0009, 359.21, 359.12, 0.11, 186.17
2168, -0.89, 0.22, 0.40, -0.37, -0.30, -1.28, -2.40, -21.46, 37.96, 0.9998, 0.0070, 0.0205, -0.0051, 355.31, 359.18, 0.60, 186.38
2181, -0.89, 0.22, 0.41, -0.12, -0.37, -1.16, -4.50, -20.41, 37.51, 0.9997, 0.0071, 0.0209, -0.0052, 355.22, 359.17, 0.61, 192.44
2194, -0.89, 0.22, 0.41, 0.43, -0.24, -1.10, -4.80, -22.06, 37.36, 0.9997, 0.0074, 0.0217, -0.0054, 355.04, 359.14, 0.63, 192.28
2207, -0.88, 0.20, 0.41, 0.98, -0.18, -1.22, -3.45, -20.11, 37.96, 0.9997, 0.0076, 0.0221, -0.0055, 354.95, 359.12, 0.65, 189.74
2220, -0.89, 0.22, 0.42, 1.16, 0.06, -1.22, -4.80, -21.01, 37.36, 0.9997, 0.0078, 0.0225, -0.0056, 354.86, 359.10, 0.66, 192.88
2301, -0.88, 0.23, 0.38, -1.34, 2.01, 0.73, -3.30, -21.01, 38.86, 0.9991, 0.0139, 0.0401, -0.0060, 350.82, 358.38, 0.75, 188.93
2313, -0.88, 0.24, 0.41, -1.59, 1.95, 0.79, -4.05, -21.61, 39.16, 0.9991, 0.0138, 0.0407, -0.0059, 350.69, 358.38, 0.74, 190.62
2785, -0.89, 0.23, 0.38, -0.85, 1.40, 0.24, -1.35, -20.71, 36.91, 0.9987, 0.0127, 0.0493, -0.0051, 348.72, 358.51, 0.66, 183.73
2861, -0.89, 0.23, 0.38, -1.10, 1.46, 0.37, -4.05, -19.20, 37.36, 0.9976, 0.0148, 0.0680, -0.0034, 344.41, 358.27, 0.51, 191.91
2873, -0.88, 0.24, 0.38, -1.28, 1.46, 0.37, -3.30, -19.50, 36.01, 0.9975, 0.0148, 0.0685, -0.0033, 344.29, 358.27, 0.50, 189.61
2886, -0.88, 0.23, 0.38, -1.34, 1.46, 0.18, -3.30, -21.31, 36.01, 0.9975, 0.0147, 0.0691, -0.0033, 344.17, 358.27, 0.50, 188.81
2899, -0.89, 0.23, 0.40, -1.34, 1.46, 0.30, -5.10, -19.80, 37.06, 0.9975, 0.0147, 0.0696, -0.0032, 344.05, 358.27, 0.49, 194.44
2911, -0.89, 0.23, 0.38, -1.34, 1.59, 0.49, -2.70, -21.46, 37.21, 0.9974, 0.0147, 0.0701, -0.0032, 343.93, 358.27, 0.49, 187.17
2924, -0.87, 0.23, 0.39, -1.40, 1.65, 0.43, -4.20, -21.46, 36.91, 0.9974, 0.0147, 0.0707, -0.0031, 343.80, 358.27, 0.48, 191.08
3386, -0.90, -6.79, 0.38, -264.76, 936.89, 487.26, -2.70, -20.71, 38.26, 0.9967, 0.0146, 0.0795, -0.0020, 341.78, 358.29, 0.36, 187.43
3400, -0.89, 0.25, 0.39, -1.28, 1.77, 0.67, -3.00, -21.01, 37.81, 0.9966, 0.0146, 0.0806, -0.0018, 341.52, 358.29, 0.35, 188.13
3413, -0.88, 0.25, 0.39, -1.16, 1.77, 0.73, -2.70, -20.41, 37.51, 0.9966, 0.0146, 0.0811, -0.0017, 341.39, 358.29, 0.34, 187.54
3426, -0.89, 0.25, 7.97, -914.57, 14.57, -1756.28, -3.90, -20.41, 36.46, 0.9966, 0.0146, 0.0817, -0.0017, 341.27, 358.29, 0.33, 190.82
3440, -0.89, 0.24, 0.40, -1.28, 1.52, 0.43, -3.00, -21.01, 37.36, 0.9965, 0.0146, 0.0827, -0.0016, 341.02, 358.29, 0.32, 188.13
3453, -0.88, 0.24, 0.40, -1.34, 1.59, 0.30, -4.20, -19.65, 36.46, 0.9964, 0.0146, 0.0833, -0.0015, 340.90, 358.29, 0.32, 192.06
3466, -0.89, 0.24, 0.38, 995.30, -370.55, 14.57, -3.60, -22.06, 38.86, 0.9964, 0.0146, 0.0838, -0.0015, 340.78, 358.29, 0.31, 189.27
3720, -0.89, 0.23, 0.39, -1.16, 1.59, 0.43, -2.10, -20.11, 38.26, 0.9952, 0.0147, 0.0969, -0.0003, 337.77, 358.29, 0.20, 185.96
3733, -0.88, 0.24, 0.40, -0.91, 1.71, 0.49, -4.35, -20.56, 37.06, 0.9951, 0.0147, 0.0974, -0.0003, 337.64, 358.29, 0.20, 191.95
3747, -13.38, -1.78, -15.50, 1201.77, 1389.21, -40.06, -4.05, -22.06, 36.76, 0.9951, 0.0147, 0.0979, -0.0117, 337.56, 358.16, 1.53, 190.41
3760, -0.89, 0.24, 0.39, -0.67, 1.65, 0.37, -2.55, -22.81, 38.86, 0.9950, 0.0148, 0.0990, -0.0001, 337.28, 358.28, 0.18, 186.38
3773, -0.89, 0.24, 0.39, -0.55, 1.46, 0.18, -4.20, -20.41, 36.46, 0.9949, 0.0149, 0.0995, -0.0001, 337.16, 358.27, 0.18, 191.63
3786, -3.25, -1.37, 2.38, 1728.72, -1654.63, 5.00, -4.20, -20.11, 36.91, 0.9949, 0.0149, 0.1000, -0.0156, 337.10, 358.08, 1.99, 191.80
3800, -0.89, 0.25, 0.38, -0.67, 1.28, 0.12, -3.60, -20.26, 37.36, 0.9948, 0.0150, 0.1010, 0.0000, 336.82, 358.25, 0.17, 190.08
3833, -0.89, 0.24, 0.36, -0.43, 1.04, 0.00, -4.20, -20.11, 37.51, 0.9946, 0.0152, 0.1025, 0.0001, 336.48, 358.23, 0.17, 191.80
3846, -4.62, -0.61, 15.00, -1529.45, -1123.90, 30.06, -3.90, -20.71, 36.91, 0.9946, 0.0153, 0.1029, 0.0039, 336.36, 358.27, 359.73, 190.67
3860, -0.89, 0.25, 0.37, -1.04, 0.79, -0.18, -5.40, -21.61, 36.76, 0.9945, 0.0153, 0.1039, 0.0001, 336.16, 358.21, 0.17, 194.04
3873, -0.89, 0.24, 0.37, -1.40, 0.73, -0.18, -5.10, -20.56, 35.71, 0.9944, 0.0153, 0.1043, 0.0001, 336.05, 358.21, 0.17, 193.94
3886, 0.12, 14.11, 0.84, 945.67, 0.12, -1732.99, -3.15, -20.71, 37.21, 0.9944, 0.0153, 0.1047, 0.0100, 335.92, 358.34, 359.03, 188.65
3900, -0.89, 0.25, 0.38, -1.52, 0.61, -0.24, -4.05, -21.01, 37.81, 0.9943, 0.0153, 0.1056, 0.0002, 335.75, 358.22, 0.17, 190.92
3913, -0.89, 0.24, 0.38, -1.46, 0.37, -0.43, -4.80, -19.50, 37.06, 0.9942, 0.0152, 0.1060, 0.0002, 335.66, 358.23, 0.17, 193.83
3950, -0.89, 0.25, 0.37, -0.91, 0.06, -0.67, -3.30, -20.56, 37.06, 0.9941, 0.0153, 0.1077, 0.0000, 335.28, 358.22, 0.19, 189.12
3963, -0.89, 0.25, 0.38, -0.85, 0.12, -0.79, -2.40, -20.11, 38.26, 0.9940, 0.0153, 0.1080, 0.0000, 335.19, 358.22, 0.19, 186.81
3976, 4.12, -0.48, -1.12, -151.46, 1264.33, -28.60, -4.35, -21.31, 37.81, 0.9940, 0.0153, 0.1084, -0.0117, 335.15, 358.06, 1.56, 191.54
3990, -0.90, 0.25, 0.38, -0.30, -0.37, -0.98, -3.15, -20.71, 38.56, 0.9939, 0.0155, 0.1091, -0.0002, 334.94, 358.19, 0.22, 188.65
4003, -0.89, 0.25, 0.40, 0.00, -0.37, -1.10, -3.30, -20.56, 37.06, 0.9939, 0.0156, 0.1095, -0.0003, 334.86, 358.18, 0.23, 189.12
4016, -0.89, 7.95, 6.49, 15.79, -481.04, 110.00, -3.45, -19.35, 39.01, 0.9938, 0.0157, 0.1098, -0.0004, 334.78, 358.16, 0.25, 190.11
4029, -0.88, 0.24, 0.38, 1.28, -0.43, -1.40, -5.25, -20.11, 38.56, 0.9937, 0.0161, 0.1105, -0.0006, 334.63, 358.12, 0.28, 194.64
4065, -0.88, 0.25, 0.40, 2.93, -0.49, -1.89, -3.45, -21.91, 38.26, 0.9936, 0.0170, 0.1115, -0.0011, 334.40, 358.00, 0.35, 188.95
